# Matter power spectrum P(k) at redshift z=0
# for k=1.04906e-05 to 2118.28 h/Mpc,
# number of wavenumbers equal to 635
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.061655587314e+01       1.909876986127e-01 
       1.336545197442e+01       1.042680254059e-01 
       1.682610713072e+01       5.669213689283e-02 
       2.118281384843e+01       3.070657854348e-02 
       2.666758264709e+01       1.657152638658e-02 
       3.357249746555e+01       8.911791040994e-03 
       4.226527019677e+01       4.775772427169e-03 
       5.320882268706e+01       2.550037019180e-03 
       6.698593901239e+01       1.356217643082e-03 
       8.433030085560e+01       7.180055189830e-04 
       1.061655587314e+02       3.779779400397e-04 
       1.336545197442e+02       1.975104274097e-04 
       1.682610713072e+02       1.021767912015e-04 
       2.118281384843e+02       5.212824748575e-05 
       2.666758264709e+02       2.609133041566e-05 
       3.357249746555e+02       1.273488030625e-05 
       4.226527019677e+02       6.029780333551e-06 
       5.320882268706e+02       2.768733912601e-06 
       6.698593901239e+02       1.244954377142e-06 
       8.433030085560e+02       5.608310346762e-07 
       1.061655587314e+03       2.606065587739e-07 
       1.336545197442e+03       1.266961773268e-07 
       1.682610713072e+03       6.288058800514e-08 
       2.118281384843e+03       3.049039406981e-08 
